iterID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,ParetoFamily,Pareto_f1,Pareto_f2
1,132,127,153,172,155,172,140,166,113,151,179,176,69,0.0,0.0531608196187392,0.8026480989334175
1,132,142,153,177,149,171,98,166,113,151,94,176,175,0.0,0.06784494123979812,0.7989975720331017
1,132,142,153,172,149,171,98,166,114,151,94,176,175,0.0,0.06926453283716683,0.7972028875273622
1,132,142,153,172,149,172,140,155,113,20,167,176,69,0.0,0.08115605876318455,0.7372051138030145
1,132,127,153,172,155,172,140,167,113,53,98,176,69,0.0,0.08760116725753164,0.7224286310818115
1,132,127,153,172,155,166,142,177,58,20,179,176,69,0.0,0.09369579073975842,0.7217821609456792
1,132,145,153,171,126,154,142,168,58,151,90,170,19,0.0,0.09699999383468594,0.7006661232880447
1,132,142,153,172,155,166,98,166,58,20,179,168,69,0.0,0.10817681678864233,0.7001753250342233
1,132,142,152,172,149,172,98,166,28,151,93,158,28,0.0,0.10931121748717487,0.6834871747576301
1,132,127,153,172,155,166,142,82,58,20,179,176,68,0.0,0.10963052757068681,0.6784400138162141
1,132,91,153,172,149,172,140,155,28,20,165,176,69,0.0,0.11354877477143077,0.6748058783992406
1,132,142,153,174,149,165,140,169,58,20,106,178,16,0.0,0.11374417573620121,0.6657171280046725
1,121,142,151,172,155,166,98,166,50,20,179,168,14,0.0,0.11795279601946618,0.6657012598241465
1,132,142,14,172,149,171,98,166,114,54,96,176,117,0.0,0.12061045973081264,0.6655122381247907
1,118,96,149,177,149,117,140,83,62,20,179,176,112,0.0,0.13158333715648496,0.6550501166267679
1,131,142,153,174,149,117,140,169,58,20,105,176,16,0.0,0.13371188380912713,0.642286278835627
1,41,140,76,172,158,166,98,165,17,130,178,168,12,0.0,0.1358456162232642,0.6290639492737284
1,20,142,151,172,158,166,98,165,49,20,178,168,14,0.0,0.1411217693457445,0.6199408391971986
1,132,142,154,172,25,171,98,165,20,151,35,176,25,0.0,0.15154226597513798,0.6044968985032426
