iterID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f1,f2,Hypervolume_indicator
0,157.0,48.0,119.0,20.0,103.0,70.0,31.0,38.0,97.0,34.0,43.0,52.0,108.0,0.4271653543307087,0.3574660633484163,0.09326901776959169
0,81.0,92.0,71.0,112.0,111.0,164.0,90.0,80.0,30.0,77.0,11.0,169.0,137.0,0.15534063676823007,0.49547511312217196,0.09326901776959169
0,109.0,138.0,178.0,154.0,55.0,115.0,59.0,44.0,169.0,177.0,167.0,118.0,63.0,0.12067785005135227,0.6407239819004525,0.09326901776959169
0,56.0,35.0,138.0,110.0,180.0,87.0,170.0,125.0,79.0,128.0,110.0,106.0,120.0,0.15268743580965422,0.5945701357466063,0.09326901776959169
0,127.0,17.0,66.0,60.0,35.0,116.0,139.0,129.0,40.0,119.0,162.0,64.0,149.0,0.250171174255392,0.49457013574660635,0.09326901776959169
0,51.0,55.0,71.0,82.0,41.0,52.0,38.0,96.0,109.0,40.0,118.0,56.0,104.0,0.35082163642588154,0.35429864253393667,0.09326901776959169
0,17.0,88.0,58.0,73.0,114.0,105.0,151.0,133.0,84.0,12.0,70.0,20.0,130.0,0.2907394727832934,0.41855203619909503,0.09326901776959169
0,155.0,61.0,91.0,21.0,10.0,49.0,71.0,54.0,19.0,140.0,141.0,109.0,146.0,0.3698219787743923,0.4239819004524887,0.09326901776959169
0,118.0,68.0,103.0,48.0,156.0,30.0,165.0,104.0,148.0,47.0,130.0,161.0,55.0,0.19899007189318726,0.5443438914027149,0.09326901776959169
0,139.0,178.0,162.0,33.0,73.0,37.0,155.0,33.0,51.0,25.0,36.0,129.0,134.0,0.28166723724751797,0.47737556561085975,0.09326901776959169
0,11.0,91.0,129.0,44.0,26.0,125.0,113.0,176.0,106.0,94.0,33.0,96.0,155.0,0.26959945224238274,0.483710407239819,0.09326901776959169
0,113.0,103.0,124.0,93.0,173.0,32.0,87.0,11.0,86.0,147.0,95.0,105.0,35.0,0.22381033892502566,0.485972850678733,0.09326901776959169
0,131.0,53.0,29.0,104.0,128.0,119.0,80.0,161.0,101.0,118.0,79.0,99.0,77.0,0.1799041424169805,0.5199095022624435,0.09326901776959169
0,64.0,117.0,37.0,130.0,47.0,155.0,146.0,56.0,164.0,62.0,21.0,60.0,80.0,0.21165696679219445,0.45656108597285067,0.09326901776959169
0,16.0,107.0,113.0,11.0,97.0,129.0,132.0,94.0,126.0,69.0,156.0,37.0,42.0,0.22295446764806573,0.45203619909502263,0.09326901776959169
0,76.0,47.0,78.0,87.0,50.0,41.0,136.0,77.0,58.0,160.0,151.0,141.0,17.0,0.23955837042108866,0.4475113122171946,0.09326901776959169
0,46.0,24.0,149.0,56.0,154.0,76.0,41.0,151.0,163.0,168.0,92.0,25.0,128.0,0.3014378637452927,0.5171945701357467,0.09326901776959169
0,134.0,115.0,33.0,149.0,107.0,74.0,47.0,34.0,93.0,98.0,115.0,145.0,84.0,0.1656966792194454,0.4968325791855204,0.09326901776959169
0,37.0,126.0,142.0,137.0,130.0,158.0,53.0,115.0,55.0,158.0,55.0,40.0,71.0,0.1687778158165012,0.5190045248868779,0.09326901776959169
0,69.0,167.0,54.0,145.0,148.0,92.0,167.0,145.0,140.0,68.0,77.0,163.0,122.0,0.09928106812735364,0.6457013574660634,0.09326901776959169
0,122.0,29.0,62.0,35.0,58.0,65.0,84.0,119.0,137.0,42.0,67.0,115.0,23.0,0.3246319753509072,0.3746606334841629,0.09326901776959169
