iterID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,ParetoFamily,Pareto_f1,Pareto_f2
1,101.0,172.0,175.0,169.0,144.0,143.0,126.0,27.0,32.0,108.0,51.0,173.0,24.0,0.0,0.08550154056829853,0.5950226244343891
1,33.0,124.0,101.0,177.0,52.0,146.0,106.0,101.0,114.0,132.0,123.0,170.0,16.0,0.0,0.10124957206436153,0.5723981900452488
1,81.0,92.0,71.0,112.0,111.0,164.0,90.0,80.0,30.0,77.0,11.0,169.0,137.0,0.0,0.15534063676823007,0.49547511312217196
1,29.0,12.0,10.0,142.0,90.0,162.0,65.0,170.0,159.0,35.0,149.0,121.0,65.0,0.0,0.16980486134885314,0.48823529411764705
1,64.0,117.0,37.0,130.0,47.0,155.0,146.0,56.0,164.0,62.0,21.0,60.0,80.0,0.0,0.21165696679219445,0.45656108597285067
1,16.0,107.0,113.0,11.0,97.0,129.0,132.0,94.0,126.0,69.0,156.0,37.0,42.0,0.0,0.22295446764806573,0.45203619909502263
1,76.0,47.0,78.0,87.0,50.0,41.0,136.0,77.0,58.0,160.0,151.0,141.0,17.0,0.0,0.23955837042108866,0.4475113122171946
1,23.0,100.0,87.0,40.0,87.0,170.0,78.0,19.0,77.0,151.0,86.0,44.0,28.0,0.0,0.2419548099965765,0.3891402714932127
1,122.0,29.0,62.0,35.0,58.0,65.0,84.0,119.0,137.0,42.0,67.0,115.0,23.0,0.0,0.3246319753509072,0.3746606334841629
1,51.0,55.0,71.0,82.0,41.0,52.0,38.0,96.0,109.0,40.0,118.0,56.0,104.0,0.0,0.35082163642588154,0.35429864253393667
2,101.0,172.0,175.0,169.0,144.0,143.0,126.0,27.0,32.0,108.0,51.0,173.0,24.0,0.0,0.08550154056829853,0.5950226244343891
2,33.0,124.0,101.0,177.0,52.0,146.0,106.0,101.0,114.0,132.0,123.0,170.0,16.0,0.0,0.10124957206436153,0.5723981900452488
2,81.0,92.0,71.0,112.0,111.0,164.0,90.0,80.0,30.0,77.0,11.0,169.0,137.0,0.0,0.15534063676823007,0.49547511312217196
2,64.0,117.0,37.0,130.0,47.0,155.0,146.0,56.0,170.0,62.0,67.0,115.0,27.0,0.0,0.16270112975008558,0.4809954751131222
2,76.0,47.0,78.0,87.0,50.0,41.0,136.0,77.0,58.0,160.0,151.0,141.0,17.0,0.0,0.23955837042108866,0.4475113122171946
