iterID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,f1,f2,Hypervolume_indicator
0,647.0,276.0,242.0,600.0,215.0,360.0,656.0,280.0,460.0,280.0,526.0,137.0,159.0,69.0,4838.0,81304.0
0,550.0,342.0,579.0,371.0,282.0,139.0,320.0,184.0,540.0,572.0,202.0,454.0,396.0,72.0,4931.0,81304.0
0,170.0,313.0,729.0,486.0,248.0,590.0,376.0,775.0,198.0,481.0,637.0,715.0,148.0,72.0,5866.0,81304.0
0,472.0,548.0,550.0,620.0,505.0,709.0,406.0,398.0,778.0,387.0,394.0,785.0,333.0,71.0,6885.0,81304.0
0,317.0,141.0,445.0,720.0,684.0,519.0,636.0,497.0,626.0,461.0,562.0,345.0,605.0,75.0,6558.0,81304.0
0,718.0,299.0,309.0,439.0,165.0,348.0,715.0,287.0,440.0,555.0,230.0,218.0,750.0,69.0,5473.0,81304.0
0,188.0,157.0,540.0,255.0,201.0,616.0,667.0,674.0,282.0,517.0,592.0,717.0,123.0,69.0,5529.0,81304.0
0,175.0,435.0,502.0,716.0,587.0,482.0,773.0,128.0,313.0,593.0,437.0,107.0,370.0,84.0,5618.0,81304.0
0,547.0,577.0,373.0,158.0,714.0,160.0,364.0,424.0,580.0,714.0,472.0,665.0,422.0,65.0,6170.0,81304.0
0,130.0,677.0,274.0,269.0,143.0,328.0,306.0,351.0,614.0,590.0,268.0,610.0,538.0,75.0,5098.0,81304.0
0,733.0,110.0,171.0,134.0,455.0,465.0,687.0,483.0,158.0,246.0,125.0,420.0,188.0,76.0,4375.0,81304.0
0,127.0,664.0,760.0,108.0,571.0,239.0,285.0,589.0,503.0,354.0,311.0,399.0,266.0,63.0,5176.0,81304.0
0,407.0,415.0,624.0,782.0,233.0,293.0,448.0,739.0,600.0,256.0,660.0,358.0,624.0,59.0,6439.0,81304.0
0,749.0,650.0,433.0,617.0,333.0,314.0,248.0,637.0,698.0,468.0,394.0,655.0,473.0,70.0,6669.0,81304.0
0,787.0,699.0,357.0,114.0,316.0,766.0,324.0,655.0,178.0,734.0,263.0,320.0,787.0,71.0,6300.0,81304.0
0,456.0,526.0,660.0,670.0,171.0,151.0,235.0,465.0,302.0,158.0,422.0,245.0,669.0,68.0,5130.0,81304.0
0,640.0,147.0,314.0,759.0,699.0,410.0,192.0,249.0,367.0,796.0,691.0,392.0,360.0,74.0,6016.0,81304.0
0,668.0,484.0,524.0,682.0,132.0,264.0,590.0,354.0,381.0,299.0,282.0,515.0,521.0,73.0,5696.0,81304.0
0,355.0,731.0,135.0,638.0,763.0,656.0,218.0,729.0,406.0,649.0,651.0,486.0,703.0,73.0,7120.0,81304.0
1,332.0,238.0,704.0,244.0,626.0,377.0,268.0,388.0,415.0,310.0,538.0,284.0,246.0,65.0,4970.0,87538.0
1,279.0,220.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,76.0,3679.0,87538.0
1,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,61.0,5232.0,87538.0
1,647.0,276.0,242.0,600.0,215.0,360.0,656.0,280.0,460.0,280.0,526.0,137.0,159.0,69.0,4838.0,87538.0
1,733.0,110.0,171.0,134.0,455.0,465.0,687.0,483.0,158.0,246.0,125.0,420.0,188.0,70.0,4375.0,87538.0
1,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,87538.0
1,550.0,342.0,579.0,371.0,282.0,139.0,320.0,184.0,540.0,572.0,202.0,454.0,396.0,68.0,4931.0,87538.0
1,456.0,526.0,660.0,670.0,171.0,151.0,235.0,465.0,302.0,158.0,422.0,245.0,669.0,65.0,5130.0,87538.0
1,407.0,415.0,624.0,782.0,233.0,293.0,448.0,739.0,600.0,256.0,660.0,358.0,624.0,62.0,6439.0,87538.0
1,284.0,758.0,611.0,305.0,512.0,274.0,151.0,188.0,715.0,146.0,165.0,645.0,278.0,74.0,5032.0,87538.0
1,127.0,664.0,760.0,108.0,571.0,239.0,285.0,589.0,503.0,354.0,311.0,399.0,266.0,70.0,5176.0,87538.0
1,786.0,468.0,349.0,358.0,562.0,304.0,278.0,615.0,249.0,207.0,171.0,477.0,306.0,73.0,5130.0,87538.0
1,369.0,721.0,796.0,285.0,520.0,728.0,514.0,764.0,328.0,689.0,795.0,537.0,574.0,64.0,7620.0,87538.0
1,130.0,677.0,274.0,269.0,143.0,328.0,306.0,351.0,614.0,590.0,268.0,610.0,538.0,89.0,5098.0,87538.0
1,547.0,577.0,373.0,158.0,714.0,160.0,364.0,424.0,580.0,714.0,472.0,665.0,422.0,70.0,6170.0,87538.0
1,714.0,397.0,514.0,407.0,379.0,109.0,420.0,751.0,748.0,523.0,192.0,256.0,440.0,71.0,5850.0,87538.0
1,249.0,636.0,220.0,693.0,106.0,184.0,198.0,145.0,737.0,403.0,783.0,273.0,594.0,72.0,5221.0,87538.0
1,616.0,337.0,264.0,557.0,405.0,623.0,568.0,112.0,772.0,120.0,332.0,158.0,769.0,78.0,5633.0,87538.0
1,593.0,772.0,148.0,417.0,718.0,543.0,617.0,695.0,295.0,747.0,374.0,174.0,559.0,72.0,6652.0,87538.0
1,678.0,115.0,236.0,190.0,442.0,800.0,461.0,224.0,683.0,432.0,682.0,208.0,230.0,84.0,5381.0,87538.0
2,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,92932.0
2,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,61.0,3671.0,92932.0
2,332.0,238.0,704.0,244.0,626.0,377.0,268.0,388.0,415.0,310.0,538.0,284.0,246.0,65.0,4970.0,92932.0
2,279.0,220.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,76.0,3679.0,92932.0
2,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,61.0,5232.0,92932.0
2,647.0,276.0,242.0,600.0,215.0,360.0,656.0,280.0,460.0,280.0,526.0,137.0,159.0,69.0,4838.0,92932.0
2,733.0,110.0,171.0,134.0,455.0,465.0,687.0,483.0,158.0,246.0,125.0,420.0,188.0,70.0,4375.0,92932.0
2,550.0,342.0,579.0,371.0,282.0,139.0,320.0,184.0,540.0,572.0,202.0,454.0,396.0,68.0,4931.0,92932.0
2,456.0,526.0,660.0,670.0,171.0,151.0,235.0,465.0,302.0,158.0,422.0,245.0,669.0,65.0,5130.0,92932.0
2,547.0,577.0,373.0,158.0,714.0,160.0,364.0,424.0,580.0,714.0,268.0,610.0,538.0,62.0,6027.0,92932.0
2,456.0,526.0,660.0,670.0,171.0,151.0,235.0,483.0,158.0,246.0,125.0,415.0,188.0,70.0,4484.0,92932.0
2,733.0,110.0,171.0,134.0,455.0,465.0,687.0,465.0,302.0,158.0,422.0,245.0,669.0,69.0,5016.0,92932.0
2,332.0,238.0,704.0,244.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,615.0,316.0,67.0,5504.0,92932.0
2,407.0,415.0,624.0,782.0,233.0,293.0,448.0,739.0,600.0,256.0,660.0,358.0,624.0,62.0,6439.0,92932.0
2,456.0,526.0,660.0,670.0,205.0,151.0,235.0,465.0,292.0,246.0,125.0,420.0,188.0,79.0,4639.0,92932.0
2,733.0,110.0,171.0,134.0,455.0,465.0,687.0,483.0,158.0,158.0,422.0,245.0,669.0,70.0,4890.0,92932.0
2,130.0,677.0,274.0,269.0,143.0,328.0,306.0,351.0,614.0,590.0,472.0,665.0,422.0,69.0,5241.0,92932.0
2,369.0,721.0,796.0,285.0,520.0,728.0,514.0,764.0,328.0,689.0,795.0,537.0,574.0,64.0,7620.0,92932.0
2,284.0,758.0,611.0,305.0,512.0,274.0,151.0,188.0,715.0,146.0,165.0,645.0,278.0,74.0,5032.0,92932.0
2,550.0,342.0,579.0,371.0,282.0,139.0,448.0,739.0,600.0,256.0,660.0,358.0,624.0,67.0,5948.0,92932.0
3,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,93898.0
3,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,61.0,3671.0,93898.0
3,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,128.0,158.0,422.0,245.0,669.0,58.0,5654.0,93898.0
3,279.0,220.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,76.0,3679.0,93898.0
3,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,61.0,5232.0,93898.0
3,279.0,220.0,208.0,152.0,282.0,139.0,320.0,184.0,540.0,572.0,202.0,454.0,396.0,72.0,3948.0,93898.0
3,550.0,342.0,579.0,371.0,205.0,151.0,235.0,465.0,292.0,243.0,125.0,420.0,188.0,65.0,4166.0,93898.0
3,547.0,577.0,373.0,158.0,714.0,160.0,364.0,483.0,158.0,246.0,125.0,415.0,188.0,62.0,4508.0,93898.0
3,407.0,415.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,72.0,4002.0,93898.0
3,733.0,110.0,171.0,134.0,455.0,465.0,687.0,483.0,158.0,246.0,125.0,420.0,188.0,70.0,4375.0,93898.0
3,547.0,577.0,373.0,158.0,714.0,160.0,364.0,424.0,580.0,714.0,268.0,610.0,538.0,62.0,6027.0,93898.0
3,550.0,342.0,579.0,371.0,356.0,248.0,177.0,570.0,191.0,185.0,415.0,494.0,187.0,64.0,4665.0,93898.0
3,456.0,526.0,660.0,670.0,171.0,151.0,235.0,483.0,158.0,246.0,125.0,415.0,188.0,70.0,4484.0,93898.0
3,733.0,115.0,171.0,134.0,455.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,76.0,4458.0,93898.0
3,407.0,415.0,624.0,782.0,233.0,293.0,448.0,739.0,600.0,256.0,660.0,358.0,624.0,62.0,6439.0,93898.0
3,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,795.0,537.0,574.0,63.0,6257.0,93898.0
3,332.0,238.0,704.0,244.0,626.0,377.0,268.0,388.0,415.0,310.0,538.0,284.0,246.0,65.0,4970.0,93898.0
3,647.0,276.0,242.0,600.0,215.0,360.0,656.0,280.0,460.0,280.0,526.0,137.0,159.0,69.0,4838.0,93898.0
3,550.0,342.0,579.0,371.0,282.0,139.0,320.0,184.0,540.0,572.0,202.0,454.0,396.0,68.0,4931.0,93898.0
3,369.0,721.0,796.0,285.0,520.0,728.0,514.0,764.0,328.0,689.0,253.0,116.0,512.0,64.0,6595.0,93898.0
4,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,61.0,3671.0,118299.0
4,339.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,52.0,3690.0,118299.0
4,279.0,220.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,76.0,3679.0,118299.0
4,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,118299.0
4,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,128.0,158.0,422.0,245.0,669.0,58.0,5654.0,118299.0
4,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,61.0,5232.0,118299.0
4,550.0,342.0,579.0,371.0,205.0,151.0,235.0,465.0,292.0,243.0,125.0,420.0,188.0,65.0,4166.0,118299.0
4,547.0,577.0,373.0,158.0,714.0,160.0,364.0,483.0,158.0,246.0,125.0,415.0,188.0,62.0,4508.0,118299.0
4,389.0,238.0,208.0,152.0,282.0,153.0,320.0,184.0,540.0,572.0,202.0,494.0,108.0,70.0,3842.0,118299.0
4,369.0,721.0,796.0,318.0,520.0,728.0,514.0,769.0,328.0,689.0,125.0,415.0,188.0,61.0,6480.0,118299.0
4,733.0,114.0,171.0,134.0,455.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,246.0,68.0,4191.0,118299.0
4,487.0,415.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,454.0,396.0,67.0,4330.0,118299.0
4,547.0,577.0,373.0,158.0,714.0,160.0,364.0,424.0,580.0,714.0,268.0,610.0,538.0,62.0,6027.0,118299.0
4,550.0,342.0,579.0,371.0,356.0,248.0,177.0,570.0,191.0,185.0,415.0,494.0,187.0,64.0,4665.0,118299.0
4,279.0,220.0,208.0,152.0,282.0,139.0,320.0,184.0,540.0,572.0,202.0,454.0,396.0,72.0,3948.0,118299.0
4,279.0,220.0,208.0,152.0,282.0,139.0,320.0,184.0,540.0,572.0,491.0,494.0,108.0,71.0,3989.0,118299.0
4,407.0,415.0,624.0,782.0,233.0,293.0,448.0,739.0,600.0,256.0,660.0,358.0,624.0,62.0,6439.0,118299.0
4,407.0,415.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,72.0,4002.0,118299.0
4,332.0,238.0,704.0,244.0,626.0,377.0,268.0,388.0,415.0,310.0,538.0,284.0,246.0,65.0,4970.0,118299.0
4,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,795.0,537.0,574.0,63.0,6257.0,118299.0
5,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,61.0,3671.0,121232.0
5,339.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,52.0,3690.0,121232.0
5,279.0,220.0,208.0,152.0,356.0,248.0,364.0,483.0,158.0,246.0,125.0,415.0,188.0,77.0,3442.0,121232.0
5,416.0,238.0,208.0,152.0,267.0,153.0,320.0,184.0,566.0,137.0,253.0,116.0,512.0,65.0,3522.0,121232.0
5,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,121232.0
5,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,128.0,158.0,422.0,245.0,669.0,58.0,5654.0,121232.0
5,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,61.0,5232.0,121232.0
5,279.0,220.0,200.0,152.0,356.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,62.0,4057.0,121232.0
5,279.0,220.0,208.0,152.0,282.0,154.0,320.0,184.0,540.0,572.0,202.0,596.0,316.0,64.0,4025.0,121232.0
5,339.0,220.0,200.0,152.0,356.0,196.0,177.0,570.0,191.0,185.0,221.0,454.0,396.0,69.0,3657.0,121232.0
5,622.0,305.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,795.0,537.0,669.0,61.0,6289.0,121232.0
5,547.0,577.0,373.0,158.0,714.0,160.0,364.0,483.0,158.0,246.0,125.0,415.0,188.0,62.0,4508.0,121232.0
5,550.0,342.0,579.0,371.0,205.0,151.0,235.0,465.0,292.0,243.0,125.0,420.0,188.0,65.0,4166.0,121232.0
5,279.0,220.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,76.0,3679.0,121232.0
5,389.0,238.0,208.0,152.0,282.0,153.0,320.0,184.0,540.0,572.0,202.0,494.0,108.0,70.0,3842.0,121232.0
5,279.0,220.0,208.0,152.0,282.0,139.0,320.0,184.0,540.0,572.0,202.0,454.0,396.0,72.0,3948.0,121232.0
5,369.0,721.0,796.0,318.0,520.0,728.0,514.0,769.0,328.0,689.0,125.0,415.0,188.0,61.0,6480.0,121232.0
5,550.0,342.0,579.0,371.0,356.0,248.0,177.0,570.0,191.0,185.0,415.0,494.0,187.0,64.0,4665.0,121232.0
5,547.0,577.0,373.0,158.0,714.0,160.0,364.0,424.0,580.0,714.0,268.0,610.0,538.0,62.0,6027.0,121232.0
5,487.0,415.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,454.0,396.0,67.0,4330.0,121232.0
6,339.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,52.0,3690.0,123906.0
6,339.0,220.0,207.0,152.0,356.0,196.0,177.0,570.0,191.0,185.0,221.0,415.0,188.0,60.0,3417.0,123906.0
6,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,123906.0
6,550.0,342.0,579.0,371.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,58.0,4621.0,123906.0
6,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,61.0,3671.0,123906.0
6,416.0,238.0,208.0,152.0,267.0,153.0,320.0,184.0,566.0,137.0,253.0,116.0,512.0,65.0,3522.0,123906.0
6,279.0,220.0,208.0,152.0,267.0,153.0,390.0,184.0,566.0,137.0,253.0,116.0,512.0,70.0,3437.0,123906.0
6,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,128.0,158.0,422.0,245.0,669.0,58.0,5654.0,123906.0
6,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,61.0,5232.0,123906.0
6,416.0,238.0,208.0,152.0,356.0,235.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,62.0,3821.0,123906.0
6,279.0,175.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,65.0,3626.0,123906.0
6,279.0,220.0,200.0,129.0,356.0,248.0,177.0,513.0,191.0,185.0,491.0,494.0,108.0,68.0,3591.0,123906.0
6,279.0,220.0,208.0,152.0,356.0,248.0,364.0,483.0,158.0,246.0,125.0,415.0,188.0,77.0,3442.0,123906.0
6,279.0,220.0,208.0,150.0,356.0,153.0,320.0,184.0,566.0,137.0,253.0,116.0,512.0,72.0,3454.0,123906.0
6,622.0,305.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,795.0,537.0,669.0,61.0,6289.0,123906.0
6,279.0,220.0,200.0,152.0,356.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,62.0,4057.0,123906.0
6,389.0,238.0,208.0,147.0,282.0,153.0,320.0,184.0,540.0,572.0,202.0,494.0,108.0,64.0,3837.0,123906.0
6,416.0,238.0,208.0,152.0,267.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,66.0,3745.0,123906.0
6,339.0,220.0,200.0,152.0,356.0,196.0,177.0,570.0,191.0,185.0,221.0,454.0,396.0,69.0,3657.0,123906.0
6,279.0,220.0,208.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,76.0,3679.0,123906.0
7,339.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,52.0,3690.0,124676.0
7,279.0,220.0,208.0,152.0,267.0,116.0,320.0,184.0,566.0,137.0,253.0,168.0,512.0,60.0,3382.0,124676.0
7,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,124676.0
7,550.0,342.0,579.0,371.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,58.0,4621.0,124676.0
7,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,585.0,137.0,253.0,116.0,512.0,56.0,5635.0,124676.0
7,339.0,220.0,207.0,152.0,356.0,196.0,177.0,570.0,191.0,185.0,221.0,415.0,188.0,60.0,3417.0,124676.0
7,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,137.0,253.0,116.0,512.0,70.0,3411.0,124676.0
7,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,128.0,158.0,422.0,245.0,669.0,58.0,5654.0,124676.0
7,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,61.0,3671.0,124676.0
7,416.0,238.0,208.0,152.0,267.0,153.0,320.0,184.0,566.0,137.0,253.0,116.0,512.0,65.0,3522.0,124676.0
7,339.0,220.0,200.0,152.0,356.0,196.0,177.0,570.0,191.0,137.0,253.0,116.0,512.0,66.0,3419.0,124676.0
7,622.0,368.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,61.0,5232.0,124676.0
7,416.0,238.0,208.0,152.0,356.0,235.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,62.0,3821.0,124676.0
7,279.0,175.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,491.0,494.0,108.0,65.0,3626.0,124676.0
7,279.0,220.0,208.0,152.0,267.0,153.0,390.0,184.0,566.0,137.0,253.0,116.0,512.0,70.0,3437.0,124676.0
7,279.0,220.0,200.0,129.0,356.0,248.0,177.0,513.0,191.0,185.0,491.0,494.0,108.0,68.0,3591.0,124676.0
7,622.0,305.0,485.0,518.0,389.0,569.0,163.0,534.0,566.0,137.0,795.0,537.0,669.0,61.0,6289.0,124676.0
7,279.0,220.0,208.0,152.0,356.0,248.0,364.0,483.0,158.0,246.0,125.0,415.0,188.0,77.0,3442.0,124676.0
7,279.0,220.0,200.0,152.0,356.0,569.0,163.0,534.0,566.0,137.0,253.0,116.0,512.0,62.0,4057.0,124676.0
7,279.0,220.0,208.0,150.0,356.0,153.0,320.0,184.0,566.0,137.0,253.0,116.0,512.0,72.0,3454.0,124676.0
8,339.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,52.0,3690.0,131525.0
8,369.0,220.0,208.0,152.0,267.0,116.0,320.0,184.0,566.0,134.0,253.0,168.0,188.0,57.0,3145.0,131525.0
8,504.0,794.0,652.0,220.0,185.0,125.0,753.0,446.0,113.0,682.0,751.0,596.0,316.0,55.0,6137.0,131525.0
8,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,585.0,137.0,253.0,116.0,512.0,56.0,5635.0,131525.0
8,279.0,220.0,208.0,152.0,267.0,116.0,320.0,184.0,566.0,137.0,253.0,168.0,512.0,60.0,3382.0,131525.0
8,550.0,342.0,579.0,371.0,356.0,248.0,177.0,570.0,191.0,185.0,202.0,454.0,396.0,58.0,4621.0,131525.0
8,339.0,220.0,207.0,152.0,356.0,196.0,177.0,570.0,191.0,185.0,221.0,415.0,188.0,60.0,3417.0,131525.0
8,279.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,137.0,253.0,116.0,512.0,70.0,3411.0,131525.0
8,279.0,220.0,208.0,152.0,252.0,116.0,320.0,184.0,566.0,137.0,278.0,168.0,512.0,74.0,3392.0,131525.0
8,287.0,220.0,200.0,129.0,356.0,248.0,177.0,570.0,191.0,185.0,221.0,415.0,188.0,75.0,3387.0,131525.0
8,622.0,383.0,485.0,518.0,389.0,465.0,687.0,483.0,128.0,158.0,422.0,245.0,669.0,58.0,5654.0,131525.0
8,339.0,220.0,200.0,152.0,356.0,196.0,177.0,570.0,191.0,137.0,253.0,116.0,512.0,66.0,3419.0,131525.0
8,339.0,220.0,200.0,152.0,356.0,248.0,177.0,570.0,191.0,137.0,252.0,108.0,512.0,60.0,3462.0,131525.0
8,339.0,220.0,226.0,152.0,267.0,153.0,320.0,184.0,566.0,107.0,253.0,116.0,512.0,75.0,3415.0,131525.0
