iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
1,147.3452360531733,153.31110272210313,0.0,0.012631577168576769,0.825459897518158
1,147.3452360531733,152.99800506482816,0.0,0.012729499487022622,0.8245390206575394
1,150.2708634240131,147.51467455368768,0.0,0.013435655891328224,0.8170163631439209
1,149.74686473101076,147.7503341331077,0.0,0.013547850909162662,0.816168300807476
1,149.24454402214587,146.59995538447282,0.0,0.014809158957234558,0.8113074749708176
1,147.12654674387622,148.66078196967592,0.0,0.014870479562489436,0.8111392706632614
1,145.03786294730094,150.1984893334403,0.0,0.016599685234382378,0.8095187693834305
1,147.12654674387622,142.97899901969757,0.0,0.019097190046409196,0.794428177177906
1,144.56628979412477,144.38540072537793,0.0,0.019817355499640144,0.791034497320652
1,145.11207245153665,142.97899901969757,0.0,0.02027968851029982,0.7885032817721367
1,144.27675809618526,142.97899901969757,0.0,0.021008278729880203,0.7860464528203011
1,145.89414906681122,141.16780795581937,0.0,0.021337836307282032,0.785476453602314
1,144.82199057861092,141.12704965593664,0.0,0.021967992547956783,0.7822031527757645
1,143.20757889873005,139.51758278020827,0.0,0.024602174757490047,0.7727212011814117
1,144.27675809618526,136.6097405045969,0.0,0.026700385996662135,0.7673133686184883
1,144.27675809618526,136.60234052355295,0.0,0.02670872232943111,0.7672915905714035
1,144.27675809618526,136.2057928014118,0.0,0.027161592125594325,0.7661252915859222
1,142.15459565116032,137.06427534524389,0.0,0.027770738886772506,0.7624085769057274
1,143.44623030025306,135.73047006992957,0.0,0.028056985464843365,0.7622845396399498
1,143.3408645961764,135.74501377537874,0.0,0.028098946410068493,0.7620174065232277
1,141.0,136.0,0.0,0.030172415967399502,0.7558824643492699
1,121.16956948101353,151.59354696029968,0.0,0.035207381310328856,0.7434210553765297
1,122.45041109672998,147.16363279760645,0.0,0.03815248461688725,0.7341590896248817
1,139.08890248181643,129.91957127788174,0.0,0.039604248123396246,0.7323779910802841
1,122.35681901937548,144.26504329609796,0.0,0.04208566166704486,0.7253585606813431
1,120.78988969108708,145.07666654903912,0.0,0.04388358038579554,0.7231370508670807
1,138.08598369826132,127.35002344242764,0.0,0.04491855353239771,0.7218707278370857
1,136.46283246017947,128.64750258567855,0.0,0.04684467392320357,0.720912866294384
1,120.08357322463274,142.7558324559602,0.0,0.04898046227594932,0.7142336815595627
1,122.90836606094695,138.3383077057149,0.0,0.050592976285201985,0.709549181163311
1,120.8222663005758,139.55044817135195,0.0,0.05236926325278546,0.7069786936044693
1,122.30709383741018,137.31065627910274,0.0,0.05337949520867369,0.7047582268714905
1,138.08091275296334,121.39936248702732,0.0,0.05506615039166718,0.704353891313076
1,137.00429183868462,121.79523567973179,0.0,0.05648584615062191,0.7023516818881035
1,122.59717571027211,134.05463857516907,0.0,0.05918005185651509,0.6960348859429359
1,122.30709383741018,134.01021043542806,0.0,0.059754318802106354,0.695051021873951
1,122.91767017095671,132.0722942388056,0.0,0.06282146045640502,0.6911470964550972
1,122.57008331101733,132.0722942388056,0.0,0.0633718547108515,0.6901247724890709
1,119.00053704097294,119.28588709738511,0.0,0.10191674075042556,0.6420190036296844
2,120.80421178820697,177.7032403078891,0.0,-0.007933313504259172,0.8191395472450826
2,121.54736278453954,176.56808560668708,0.0,-0.007551980875601145,0.8179866055612569
2,120.80421178820697,176.73127224319114,0.0,-0.00748774865569291,0.8162807783715096
2,120.05792964526471,176.83155606465522,0.0,-0.007054245348089172,0.8143808098763787
2,121.26795747376772,174.42116237032457,0.0,-0.006366362713668495,0.8108503350924782
2,121.51686188181496,173.90972515938302,0.0,-0.0060862829163199645,0.8100782129060042
2,120.05792964526471,173.32962949431527,0.0,-0.0048842575900032775,0.804081024596631
2,118.87616831107977,171.8969808936959,0.0,-0.0020398901187598803,0.7963915646710411
2,120.05792964526471,169.559778301741,0.0,-0.0016938474622810555,0.7929932054032133
2,120.02550032565651,169.559778301741,0.0,-0.0016553700617094123,0.7928979411041823
2,119.98792344289758,169.559778301741,0.0,-0.0016099352990189139,0.7927872862008882
2,119.97305611349375,169.55066503908665,0.0,-0.001582869486106748,0.7927168345735128
2,119.97305611349375,169.02752020881297,0.0,-0.0010665931992734018,0.7911781374930104
2,120.05792964526471,168.67390441017747,0.0,-0.0008125325863755509,0.7903877072823502
2,118.98032293925172,169.3738007330535,0.0,0.0001388051914885682,0.7892768101042237
2,120.81896966476113,166.2905288925944,0.0,0.001012155544100145,0.7856161151151229
2,120.83383699416495,166.24220202784443,0.0,0.001055921737773999,0.7855177591916631
2,120.81896966476113,166.23308876519008,0.0,0.001078494887720069,0.7854472054802162
2,120.05792964526471,166.1265522982465,0.0,0.002006798080772381,0.7828954571365745
2,121.02941648871622,164.88855895130078,0.0,0.002526756358463338,0.7821116509852297
2,119.20358888892426,166.55493855433556,0.0,0.002833488948573245,0.7816427130648856
2,117.8206113429585,167.91731298980648,0.0,0.004368642760066651,0.7815821008561707
2,120.81896966476113,163.36460683595791,0.0,0.004674902407599516,0.7770104290871905
2,120.81896966476113,163.3488616525095,0.0,0.00469619018389388,0.7769641781787566
2,119.97305611349375,163.9445860648041,0.0,0.004881984249571687,0.7762283779033736
2,121.02941648871622,162.79363052880615,0.0,0.005274055850185612,0.7759501288245237
2,121.81373362082111,161.59777973471483,0.0,0.006489827740396092,0.7747397196591731
2,117.31386411121282,165.65150279867348,0.0,0.008594674056209495,0.7734275138030938
2,119.04695633360141,161.42496748654978,0.0,0.010114057047092204,0.7660938816815179
2,117.02590038472626,163.30151894148364,0.0,0.012722133549709538,0.7656688658202515
2,117.27256945959526,162.64625716969257,0.0,0.012884523786601185,0.7644671224216486
2,117.27256945959526,162.2518510110372,0.0,0.01347097918586473,0.7633070935054554
2,118.07982815659894,158.16391257863705,0.0,0.017763082512065376,0.7536580138859929
2,117.33323044105506,158.20910273104747,0.0,0.01983452911774804,0.7515951089012285
2,117.3397655345171,155.97931660887014,0.0,0.023853668574966645,0.7450560756012748
2,117.2944654745983,154.65519201783894,0.0,0.026532771278508286,0.741028375885754
2,119.94520739895061,151.4451974546394,0.0,0.027031561048452588,0.7393835349434301
2,119.16482392246749,151.73534768433944,0.0,0.027839219418991156,0.7379416561244095
2,118.80696542592706,149.34786061185636,0.0,0.03396434362635992,0.7298671002605254
2,116.93052181806269,149.63356261656284,0.0,0.03818355252853225,0.7251884829598186
2,116.93052181806269,149.34786061185636,0.0,0.03882360476169342,0.7243481993126327
2,119.97305611349375,142.77828503137692,0.0,0.048357716764718915,0.7139745758695412
2,115.0463840513639,147.53694698454424,0.0,0.049276092906282404,0.7134803452978146
2,120.27032065965265,142.20436340896867,0.0,0.04944787453503332,0.7131608203358273
2,120.46259883870214,141.9989351662106,0.0,0.049717232506132136,0.7131221475847966
2,134.51028704445875,126.46798391132671,0.0,0.05610047268341703,0.7087596022169549
2,134.51028704445875,125.39101489606504,0.0,0.057721237718212796,0.7055920110826057
2,140.56812509363297,116.40710335718127,0.0,0.062165941568072244,0.6969859395349781
2,134.66058454254136,121.8929025034606,0.0,0.06304724460999234,0.695745523549755
2,141.09459822729968,113.97246224273204,0.0,0.06835196763270138,0.6913737110388463
2,113.67483230688032,137.38447094839705,0.0,0.07780826220092747,0.6795861330426284
2,140.87684685324217,107.03601097302831,0.0,0.08864102048898119,0.6703318764475633
2,134.51028704445875,110.77540028476724,0.0,0.08929221554664694,0.6626049500414289
2,134.51028704445875,110.2764268343328,0.0,0.09071735364622549,0.6611373924756044
2,112.04358704331095,129.2711783996677,0.0,0.1022632951442108,0.6509257914654609
2,112.4527280139557,128.78012315003951,0.0,0.10226650438632136,0.6506848469394961
2,120.0,75.91255275761107,0.0,0.24572860674461386,0.5173898289365886
2,91.55250246989863,59.315095947935575,0.0,0.42671255374784545,0.38490456467876655
2,64.71647061522052,42.327232956120085,0.0,0.6139444013064822,0.2560107420687273
3,176.86863889757882,162.92653918464185,0.0,-0.002252643623805284,0.9405738897621632
3,177.12844568960938,161.56258284710975,0.0,-0.0022064444028515595,0.9373264722526073
3,177.17941461753435,161.47300446061692,0.0,-0.0021939519967446586,0.9372127465903759
3,177.17101833945316,161.40444277827606,0.0,-0.002188238894312633,0.9369864575564861
3,173.044311515241,165.14956410185755,0.0,-0.0007687336141728451,0.9358642436563969
3,161.58480925941438,165.58285746061193,0.0,-0.0007588333549435333,0.9034342616796494
3,162.24112517658142,163.3645184026212,0.0,-0.0005691476799256634,0.8988400101661682
3,162.03976074143176,161.4063995833817,0.0,-0.00022035331488012844,0.8924886211752892
3,157.27709152191622,163.2072976748752,0.0,0.00033640397383294385,0.8837775141000748
3,157.39324957898887,161.64188379964492,0.0,0.0005142800934407887,0.8795151002705097
3,162.03976074143176,156.0512812167641,0.0,0.0019732113337624924,0.8767383582890034
3,157.39185980770083,156.6050643981054,0.0,0.0023642034014770275,0.8646967671811581
3,154.98386866032544,155.764063639361,0.0,0.004300116351750205,0.8551409617066383
3,156.71196550148306,149.0,0.0,0.008466744907153156,0.8403293453156948
3,148.2005048731854,155.17907399047388,0.0,0.011864634092709991,0.8334693349897861
3,145.89466112906968,152.48390971779145,0.0,0.01568824301840266,0.8187605254352093
3,142.19814685785073,155.0,0.0,0.022223348863249726,0.8152886666357517
3,142.15791782988538,144.15300425292608,0.0,0.0236235353533516,0.7832675352692604
3,141.22405168706274,144.9878622992284,0.0,0.02496151708314187,0.7829762063920498
3,149.09555830327616,134.12669142218138,0.0,0.03099879836513253,0.7741831094026566
3,149.09555830327616,133.37560172445248,0.0,0.03231820339776448,0.7719740010797977
3,141.0,130.73026207451687,0.0,0.03560229470201648,0.7403831705451012
3,143.0173877044058,119.76056872663165,0.0,0.055220999475949384,0.7140528224408627
3,116.0,137.0,0.0,0.07219828643245307,0.6852941513061523
3,109.18535085064113,134.2890601300092,0.0,0.09799061394225816,0.6572777479887009
3,127.46771070632151,98.76158835112624,0.0,0.15420259480762155,0.6065567508339882
3,86.0,139.55783558155392,0.0,0.16076939649902044,0.6045818850398064
3,86.0,137.7106588438741,0.0,0.16398600856398815,0.599148977547884
3,115.49657274171616,87.83644021765502,0.0,0.21180386218249936,0.5392147116363049
3,86.0,105.0,0.0,0.26508616050486467,0.5029409341514111
3,39.0,149.0,0.0,0.37284481733295394,0.4941176660358906
3,59.63264850650734,113.51835259849065,0.0,0.3765130648002213,0.45044415444135666
3,37.24035727645481,116.06272804959619,0.0,0.45353285509190044,0.3920677565038204
3,64.0,75.0,0.0,0.4881465143972221,0.34999987483024597
3,11.855866367836953,95.7291373990109,0.0,0.6457101642473759,0.2576029300689697
3,11.23838489154182,91.3719740383458,0.0,0.6620884010157653,0.2429717294871807
4,177.21725770015198,160.23355851410665,0.0,-0.001972127428317094,0.9336787238717079
4,175.33697519997767,160.23355851410665,0.0,-0.0018415483752249884,0.92814851552248
4,151.4121692919093,170.5199661738023,0.0,-0.0018064378140252302,0.8880356252193451
4,152.0019452120441,169.4612538796943,0.0,-0.0017990192893719836,0.8866564109921455
4,151.732199188708,168.75266584152246,0.0,-0.0017707053196929223,0.8837789744138718
4,151.63842479505027,167.93418343332314,0.0,-0.001695395957654,0.8810958340764046
4,151.14083590334863,167.93418343332314,0.0,-0.0016595345024157382,0.8796323761343956
4,151.33287419755507,167.72922253818362,0.0,-0.001650945880811605,0.8795944154262543
4,151.36368993435863,167.66422995876695,0.0,-0.0016449283144837068,0.8794938027858734
4,150.50755551947358,168.3758583159516,0.0,-0.0016295923154387992,0.8790688216686249
4,151.732199188708,166.78333001884087,0.0,-0.0015381607396420804,0.877986840903759
4,151.36982984040137,166.87309784485015,0.0,-0.001523818846642655,0.8771850764751434
4,150.30801572988,167.82068251939802,0.0,-0.001519005303009635,0.8768490627408028
4,150.30801572988,167.66387153556624,0.0,-0.00149487146396865,0.876387894153595
4,149.62246884278463,168.34022166926238,0.0,-0.001425642193424892,0.8763608112931252
4,149.60897389839033,167.90209436463726,0.0,-0.00135587918311586,0.8750324919819832
4,150.9026063940475,165.75815937931583,0.0,-0.0012259411161608114,0.8725316524505615
4,150.36341912659148,165.94534757042925,0.0,-0.0011603257003613976,0.8714963495731354
4,149.74353517275998,166.5183220186403,0.0,-0.0011266177732949245,0.8713583499193192
4,150.3793621614982,163.1116266631836,0.0,-0.00026535328792931523,0.8632087558507919
4,152.18790889448005,160.23355851410665,0.0,0.0006236025317178928,0.8600631281733513
4,151.50455524277194,159.95574335676736,0.0,0.0008987047493249634,0.8572361692786217
4,149.1919271293748,151.74145607430685,0.0,0.007743319740754373,0.8262746781110764
4,154.86648270478358,144.98226177066752,0.0,0.013593198184970845,0.8230845704674721
4,137.06825519771866,162.33738838294448,0.0,0.018484003216862277,0.8217813521623611
4,117.59289216930803,160.23355851410665,0.0,0.04003454673350859,0.7583131268620491
4,110.11198560563932,154.25002468723372,0.0,0.07282951235838908,0.7187118530273438
4,150.6034531022651,73.55746397522944,0.0,0.21631456907372382,0.6004733517765999
4,110.10268622797973,75.00206177608541,0.0,0.27136085717161507,0.4856022000312805
4,112.0,73.0,0.0,0.27693964372873836,0.48529407382011414
4,63.28686951785413,118.68058905228939,0.0,0.3364593181467015,0.47637487947940826
4,98.52102627546711,70.47896628860626,0.0,0.34695938808395965,0.43823522329330444
4,73.0,22.0,0.0,0.6745689642194108,0.22058818489313126
4,47.0,43.22461838504429,0.0,0.710086665618519,0.2065429762005806
4,40.22883294247635,37.582166848170175,0.0,0.7510404410398266,0.1700323447585106
4,40.05554829967443,17.0,0.0,0.8438793855876767,0.1089869886636734
5,150.24248162225612,170.75067940462753,0.0,-0.0031664708276935016,0.8852739781141281
5,149.97642291244625,170.0,0.0,-0.0031368292923730223,0.882283553481102
5,149.92626739640428,170.0,0.0,-0.0031320662188250026,0.8821360766887665
5,150.57015920178875,169.2629032640014,0.0,-0.003120279233542078,0.8818619251251221
5,150.2212696101955,169.3262357834068,0.0,-0.003114347323560196,0.881022036075592
5,149.92626739640428,169.28323014957908,0.0,-0.003085213407644005,0.8800278455018997
5,149.7432338514591,169.3177189441957,0.0,-0.0030642234551123693,0.8795909434556961
5,149.8785828501214,168.76469444397762,0.0,-0.0030266788440940218,0.8783625960350037
5,148.96595788461147,168.26024445617026,0.0,-0.002747978077309199,0.8741947710514069
5,148.96595788461147,167.4793284205186,0.0,-0.0026039290255539527,0.8718979209661484
5,150.9473624059661,165.32852868867536,0.0,-0.0024090589270144847,0.8713995814323425
5,148.90014351814006,165.4108025878815,0.0,-0.002034631889330285,0.8656204789876938
5,154.17776796334726,149.46285488405815,0.0,0.008321368062013335,0.83423712849617
5,143.81747064048125,146.5864425540009,0.0,0.0161994625158286,0.7953057140111923
5,137.84455446779108,147.8516155506372,0.0,0.027555157652727758,0.781459391117096
5,130.77186004901844,138.4863340481831,0.0,0.04777716658969666,0.7331124544143677
5,133.43680450992346,133.3901142753107,0.0,0.04994160427168026,0.7259615361690521
5,124.05769924957785,104.57604271526861,0.0,0.14690541656887035,0.6136287301778793
5,125.1885429194817,101.08597240639506,0.0,0.153679402854209,0.6066898107528687
5,85.19347530425244,103.49469523975954,0.0,0.2783775803558797,0.4961417615413666
5,93.0,86.0,0.0,0.29418103614420943,0.467647060751915
5,80.11484845860163,58.033499061882786,0.0,0.49686914024130147,0.3474951535463333
5,25.165066041662932,88.65513201071039,0.0,0.5972405368759723,0.2759416848421097
5,14.468475131794506,97.52715227466778,0.0,0.6228458400629506,0.2705753594636917
5,27.0,72.67017216684233,0.0,0.6521175725723651,0.23432406783103943
5,16.21960517503547,34.7287527186316,0.0,0.8787960020116543,0.09102463722229004
5,14.750756461651989,34.7287527186316,0.0,0.8851531525674545,0.08670452237129211
6,151.12287893146294,170.66753776642685,0.0,-0.002960596669273882,0.8876187722272139
6,149.18904206546776,168.9496911961441,0.0,-0.002793450995435361,0.876878552392877
6,153.3698712338332,158.1533951071463,0.0,0.0010546828638235274,0.8574213078781731
6,152.3299080924313,157.41552707861962,0.0,0.001543173965577529,0.8521924628447455
6,149.41933765087933,155.49649865675423,0.0,0.0034619556612468247,0.8379877223924888
6,147.34395948206188,153.8519970478635,0.0,0.005894644686404377,0.827046975409367
6,141.22563363648015,148.63468030180172,0.0,0.018891336328955052,0.7937068435246205
6,145.29370295050995,141.28327012527174,0.0,0.020463389625497222,0.7840500145749671
6,141.29326654978908,140.10589522411328,0.0,0.025767364264451916,0.7688211154370113
6,141.22563363648015,137.42757085146908,0.0,0.028422794615407206,0.7607447471812705
6,145.70307927632015,130.76669945703435,0.0,0.035996605648497,0.7543229261855522
6,122.52591005333022,147.04762546186984,0.0,0.03825116461575843,0.7340398770697631
6,122.38355712102037,143.92407491747343,0.0,0.043869307064714425,0.7244342142222808
6,134.6787642788285,129.73467506545134,0.0,0.05086849514100059,0.7188630737699777
6,139.19660756512226,119.61824108666218,0.0,0.0565222522374125,0.7023966497765125
6,116.06075808689677,137.0,0.0,0.07205037905860917,0.6854728855853955
6,114.87559264131956,135.1222104556457,0.0,0.07934813952942384,0.6764641461432834
6,115.2905719385782,132.40415861743864,0.0,0.08495854403546406,0.6696904410981281
6,130.66605426648343,114.81248320418553,0.0,0.09484453617074659,0.66317221403574
6,103.6014687533473,138.56661198963926,0.0,0.10553272861959555,0.6534355609310112
6,109.83750829096375,125.52975644037924,0.0,0.11551672391086487,0.6334331967937106
6,96.59796611269888,132.40415861743864,0.0,0.11950968815837357,0.614712179387221
6,101.044682983929,125.8482196275899,0.0,0.12968619674066867,0.6085085736814121
6,99.48944733771272,124.62191303716543,0.0,0.13321756044209232,0.6003275411446803
6,95.8030162122405,124.97783945174292,0.0,0.13562998019784991,0.5905319198440421
6,93.1307198092262,125.71041423562265,0.0,0.14244218671074155,0.5848268463620977
6,98.67717070902543,118.0,0.0,0.1534791408910657,0.5784622732880258
6,95.00787832728888,117.71589706825142,0.0,0.1582641556591581,0.5668346295326347
6,94.6194270752361,115.92969939514745,0.0,0.16513317076444184,0.5604385921074634
6,93.65271268119491,115.19267731413306,0.0,0.17058530414588272,0.5554276523389756
6,93.05243306878378,109.52037994281574,0.0,0.19305295097400918,0.536978861475101
6,94.15365470205778,105.46815411228381,0.0,0.2055030693669317,0.5282994612894627
6,91.95398123183274,104.10544909119396,0.0,0.21870907328067116,0.5178218285534438
6,93.67957628690574,100.06397342274813,0.0,0.22920380178090444,0.511010420246891
6,91.1699625670381,99.03300718171927,0.0,0.24336719436268453,0.5005969496479925
6,92.59872629780331,94.94431165254237,0.0,0.25469486884405323,0.49277364478915203
6,92.24123799728834,94.2616442941764,0.0,0.2590089702193478,0.48971429086488016
6,110.24730450002761,75.25181259102544,0.0,0.27001615951629954,0.48676202957195136
6,107.2211377447265,75.94446923481092,0.0,0.2768001923547929,0.47989883824401225
6,107.834695907731,73.70909179633199,0.0,0.28323542686389785,0.4751287603759771
6,105.26298694069797,75.09222109782847,0.0,0.29033814855363205,0.4716329486539401
6,94.36740333514746,82.9140267342548,0.0,0.30492676781561084,0.46259243268734607
6,111.34897630262991,65.44810364457072,0.0,0.3111154183504541,0.46116785519611303
6,106.51334159849891,67.0293248020641,0.0,0.3178190405900391,0.4515960521712413
6,92.63094845127401,78.51986911191858,0.0,0.3304593140568051,0.44456110435819485
6,105.26298694069797,62.78011104326912,0.0,0.34368605301060257,0.43542086279042136
6,103.15008805514809,64.5385881248308,0.0,0.3473280948947609,0.4343783923378073
6,99.40576778554262,65.83618089140549,0.0,0.36290620220794795,0.42718214750585565
6,99.03329154121836,65.83618089140549,0.0,0.3648080773473191,0.426086618473483
6,102.56660857130532,58.872343705531215,0.0,0.3771798142849678,0.4159968629593645
6,94.15365470205778,63.28125026408113,0.0,0.397490006831249,0.40422022391806495
6,94.12954468519689,57.65596066176581,0.0,0.42449183372158317,0.3876043586650418
6,85.76484513628246,61.74269065243152,0.0,0.44403363695323556,0.375022097427483
6,85.76484513628246,58.956592365376125,0.0,0.45717476661986145,0.3668277710899053
6,89.40523001456663,52.67227289239102,0.0,0.4685036906628133,0.3590514299289347
6,64.64596229231232,75.68346784894841,0.0,0.4810989072975028,0.35391007859817175
6,64.64596229231232,70.70705204320663,0.0,0.5025630276985,0.33927348228164245
6,65.81484796851515,65.83708952921165,0.0,0.5180424438561609,0.3283879419152386
6,111.98383766025044,17.96601527382481,0.0,0.5325594953335044,0.3233818797727407
6,67.22029341123324,59.69922573045317,0.0,0.5410334875405128,0.31446911454447324
6,65.81484796851515,59.257041974176005,0.0,0.5447157411561017,0.3090349345856586
6,63.63099878115533,57.21366799584678,0.0,0.5552255684164762,0.296601848530817
6,61.582129741992794,55.824797854195545,0.0,0.5638300549885769,0.2864908788491227
6,61.174357165862915,52.68782914616236,0.0,0.5748010320932208,0.27606515037758284
6,59.938989275555244,52.67548946095909,0.0,0.5783378363411351,0.27239543327081195
6,59.05627174695092,50.018714132406195,0.0,0.5899608177650676,0.2619851661992645
6,59.05627174695092,48.816571872623456,0.0,0.5941031906608867,0.25844942478876637
6,57.65136394373263,47.13310196068741,0.0,0.6059232024834712,0.24936603609402833
6,57.65136394373263,45.78567284870397,0.0,0.611154637774869,0.24540296495390615
6,81.15491174512059,21.80563817401204,0.0,0.6346012568920935,0.24400153529974633
6,58.02852230667217,38.13624859870702,0.0,0.6455945385565312,0.22401390600451673
6,58.95963989523922,35.55617856394296,0.0,0.6557606660903667,0.21916412273871147
6,58.13852398263674,34.56821243681897,0.0,0.6648987566045013,0.21384330213332803
6,53.72484983556121,36.091437030006375,0.0,0.6844511082720091,0.205341913976826
6,55.4407051418245,32.253222873048806,0.0,0.6949313739286754,0.1990996660395218
6,34.575730443512725,45.966348137562456,0.0,0.7274444772310232,0.17806490049430843
6,31.52413380861219,46.685735300261996,0.0,0.7417461270842775,0.1712054646543946
6,34.787310156679496,40.63781369514586,0.0,0.7485025584275586,0.16301501708185634
6,31.52413380861219,42.897678823399225,0.0,0.7574474031011729,0.16006415390580198
6,39.47332857922748,33.00485904304539,0.0,0.771681098994291,0.154347501345803
6,38.7974037592415,32.95975605178821,0.0,0.7721613828921162,0.15222692704323557
6,20.677248258713632,49.975014027968555,0.0,0.7870013671910442,0.14897721491757757
6,20.677248258713632,49.224779765773064,0.0,0.7907018197113012,0.14677065066625433
6,34.787310156679496,28.675437556485235,0.0,0.798929557368019,0.12783159901253488
6,33.80490332720538,27.321458309968705,0.0,0.8083024928187115,0.12095987771932845
6,35.53372771341705,23.117487488424132,0.0,0.8202641380441519,0.1136800144223494
6,34.787310156679496,22.545343533656922,0.0,0.8245387845644385,0.10980192229170367
6,35.53372771341705,18.31512536288696,0.0,0.8401527966153752,0.09955543750997063
6,33.98946574767044,15.09536710034714,0.0,0.8560392075356049,0.08554366916463532
6,33.761022011904245,10.271576473517388,0.0,0.8739494385920602,0.07068421281761873
6,31.474021620541926,10.006657955755909,0.0,0.8815812271898452,0.06317856639434402
6,29.685566353498345,10.006657955755909,0.0,0.8891555091649015,0.05791839326306197
6,27.127810145449583,10.429978628006609,0.0,0.9015757296013848,0.05164064797756037
6,23.076710375317663,11.3003784644972,0.0,0.9243098606889076,0.042285702324289555
6,22.145244853823172,10.020164161737473,0.0,0.9332936597241113,0.03578070457655989
6,19.692998179768388,11.227385845951908,0.0,0.9448305765112405,0.032118985051399304
6,15.773299312552425,13.400601668866415,0.0,0.9585411394442799,0.02698221356750964
6,14.945292437718248,13.614894791783657,0.0,0.9611674757786406,0.025177237718051658
6,14.149953914220351,11.510018053619836,0.0,0.9689441263746023,0.01664716914141471
6,11.448294051847146,10.489073037482006,0.0,0.9770533227242562,0.005698388566343359
